cbsa	metro_name	yr	qtr	index_nsa	index_sa
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2013	3	157.28	154.87
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2013	4	160.51	160.1
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2014	1	156.1	159.11
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2014	2	163.06	161.13
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2014	3	165.09	162.37
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2014	4	161.68	161.4
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2015	1	157.44	160.32
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2015	2	161.14	159.4
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2015	3	164.9	162.08
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2015	4	163.51	163.36
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2016	1	162.69	165.44
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2016	2	167.74	166.04
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2016	3	171.73	168.79
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2016	4	168.43	168.45
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2017	1	169.01	171.61
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2017	2	175.17	173.32
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2017	3	179.45	176.6
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2017	4	179.69	179.84
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2018	1	178.83	181.29
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2018	2	187.02	184.92
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2018	3	188.5	185.87
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2018	4	187.85	187.97
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2019	1	188.06	190.5
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2019	2	195.16	192.8
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2019	3	194.77	192.36
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2019	4	197.4	197.5
10900	"Allentown-Bethlehem-Easton, PA-NJ"	2020	1	198.38	200.86
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1991	1	100	100
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1991	2	100.94	100.16
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1991	3	100.17	98.88
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1991	4	100.96	100.17
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1992	1	99.98	99.99
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1992	2	98.54	97.75
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1992	3	98.73	97.45
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1992	4	96.72	95.99
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1993	1	94.1	94.13
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1993	2	92.87	92.11
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1993	3	91.83	90.61
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1993	4	89.48	88.83
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1994	1	87.29	87.35
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1994	2	87.9	87.17
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1994	3	87.46	86.24
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1994	4	85.79	85.23
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1995	1	85.76	85.85
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1995	2	85.01	84.27
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1995	3	84.91	83.64
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1995	4	84.18	83.71
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1996	1	83.43	83.54
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1996	2	84.05	83.28
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1996	3	84.58	83.28
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1996	4	84.39	83.99
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1997	1	84.02	84.12
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1997	2	85.92	85.1
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1997	3	88.35	86.99
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1997	4	88.85	88.49
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1998	1	91.68	91.74
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1998	2	96.25	95.32
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1998	3	100.44	98.89
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1998	4	101.13	100.77
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1999	1	103.09	103.1
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1999	2	106.68	105.66
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1999	3	109.19	107.51
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1999	4	111.34	110.99
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2000	1	113.85	113.76
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2000	2	118.81	117.72
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2000	3	121.41	119.58
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2000	4	125.18	124.78
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2001	1	129.64	129.5
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2001	2	133.09	131.84
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2001	3	138.14	136.13
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2001	4	140.72	140.33
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2002	1	145.73	145.4
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2002	2	153.64	152.26
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2002	3	162.25	159.82
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2002	4	166.2	166.04
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2003	1	171.74	171.1
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2003	2	180.11	178.48
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2003	3	191.95	188.96
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2003	4	202.89	203.21
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2004	1	214.82	213.69
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2004	2	232.5	230.26
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2004	3	236.99	233.23
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2004	4	240.9	241.73
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2005	1	255.34	253.96
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2005	2	262.07	259.06
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2005	3	279.01	274.61
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2005	4	276.58	278.05
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2006	1	288.7	286.99
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2006	2	288.06	284.64
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2006	3	285.86	281.13
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2006	4	279.57	281.26
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2007	1	279.26	277.78
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2007	2	286.5	283.03
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2007	3	263.52	259.01
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2007	4	244.32	245.68
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2008	1	228.62	227.67
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2008	2	221.58	218.92
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2008	3	213.4	209.77
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2008	4	200.03	200.73
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2009	1	202.31	201.83
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2009	2	200.95	198.51
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2009	3	209.77	206.31
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2009	4	208.96	209.41
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2010	1	208	207.53
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2010	2	208.95	206.54
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2010	3	208.52	205.27
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2010	4	202.43	202.62
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2011	1	200.34	199.75
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2011	2	201.76	199.49
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2011	3	199.58	196.78
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2011	4	197.23	197.26
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2012	1	197.64	196.9
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2012	2	200.31	197.93
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2012	3	206.19	203.8
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2012	4	211.16	210.94
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2013	1	222.02	221.05
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2013	2	233.74	230.86
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2013	3	238.75	236.4
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2013	4	242.6	242.22
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2014	1	249.04	247.71
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2014	2	251.97	248.87
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2014	3	254.4	252.29
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2014	4	255.2	254.59
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2015	1	258.5	256.94
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2015	2	265.97	262.79
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2015	3	269.19	267.24
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2015	4	273.11	272.13
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2016	1	277.67	276.06
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2016	2	283	279.55
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2016	3	289.6	287.9
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2016	4	288.32	286.8
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2017	1	296.64	295.11
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2017	2	301.11	297.41
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2017	3	302.98	301.47
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2017	4	307.99	305.91
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2018	1	313.81	312.46
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2018	2	320.76	316.71
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2018	3	318.93	317.6
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2018	4	320.07	317.55
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2019	1	313.52	312.38
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2019	2	326.27	322.12
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2019	3	325.79	324.5
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2019	4	335.84	333.04
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2020	1	336.74	335.67
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1991	1	100	100
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1991	2	100.07	99.95
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1991	3	99.7	99.75
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1991	4	101.16	100.84
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1992	1	101.35	101.4
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1992	2	100.85	100.72
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1992	3	102.61	102.62
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1992	4	102.93	102.64
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1993	1	103.02	103.12
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1993	2	104.15	103.98
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1993	3	104.41	104.34
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1993	4	105.52	105.27
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1994	1	106.22	106.38
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1994	2	107.85	107.67
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1994	3	109.11	108.92
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1994	4	109.91	109.73
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1995	1	110.62	110.82
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1995	2	112.02	111.83
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1995	3	113.47	113.18
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1995	4	114.9	114.76
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1996	1	115.81	116.05
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1996	2	117.42	117.22
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1996	3	118.68	118.28
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1996	4	118.66	118.6
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1997	1	120.61	120.87
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1997	2	122.15	121.92
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1997	3	123.96	123.51
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1997	4	125.52	125.5
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1998	1	127.03	127.32
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1998	2	130.05	129.78
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1998	3	132.72	132.21
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1998	4	134.43	134.46
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1999	1	137.3	137.59
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1999	2	140.3	139.99
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1999	3	143.47	142.98
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	1999	4	145.52	145.51
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2000	1	147.56	147.84
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2000	2	151.51	151.2
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2000	3	153.65	153.2
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2000	4	155.92	155.86
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2001	1	157.76	157.96
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2001	2	160.73	160.52
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2001	3	162.44	161.98
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2001	4	163.87	163.77
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2002	1	165.76	165.87
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2002	2	166.99	166.93
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2002	3	169.92	169.39
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2002	4	171.72	171.53
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2003	1	173.14	173.34
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2003	2	173.39	173.36
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2003	3	175.45	174.81
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2003	4	175.53	175.24
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2004	1	176.2	176.73
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2004	2	178.37	178.14
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2004	3	180.21	179.49
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2004	4	182.59	182.17
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2005	1	183.2	184.33
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2005	2	187.24	186.55
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2005	3	190.39	189.42
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2005	4	192.26	191.92
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2006	1	191.77	193.68
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2006	2	195.7	194.45
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2006	3	196.75	195.18
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2006	4	198.26	198.43
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2007	1	197.14	199.75
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2007	2	201.57	199.85
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2007	3	198.4	195.92
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2007	4	192.47	193.39
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2008	1	186.2	189.22
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2008	2	186.56	184.51
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2008	3	181.91	178.85
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2008	4	167.86	169.52
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2009	1	161.95	164.68
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2009	2	163.38	161.32
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2009	3	170.45	167.27
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2009	4	160.95	162.93
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2010	1	157.05	159.82
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2010	2	161.24	158.82
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2010	3	153	150.29
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2010	4	142.78	144.68
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2011	1	141.5	143.85
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2011	2	142.16	139.95
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2011	3	143.1	140.87
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2011	4	140.52	142.14
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2012	1	136.75	139.04
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2012	2	150.11	147.61
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2012	3	154.48	152.51
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2012	4	155.7	157.3
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2013	1	159.11	161.52
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2013	2	170.55	167.74
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2013	3	174.44	172.63
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2013	4	175.61	177.26
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2014	1	181.9	184.35
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2014	2	185.39	182.33
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2014	3	186.16	184.64
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2014	4	187.69	189.38
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2015	1	190.37	192.63
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2015	2	200.82	197.55
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2015	3	202.74	201.26
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2015	4	202.37	204.28
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2016	1	206.17	208.33
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2016	2	216.14	212.72
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2016	3	218.9	217.39
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2016	4	219.92	222.03
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2017	1	223.89	226.02
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2017	2	233.47	229.87
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2017	3	235.41	233.89
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2017	4	235.87	238.18
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2018	1	243.44	245.35
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2018	2	251.29	247.71
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2018	3	259.04	257.52
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2018	4	256.99	259.37
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2019	1	261.43	263.18
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2019	2	269.91	266.34
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2019	3	271.35	269.92
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2019	4	273.57	275.93
12060	"Atlanta-Sandy Springs-Alpharetta, GA"	2020	1	279.03	280.7
12420	"Austin-Round Rock-Georgetown, TX"	1991	1	100	100
12420	"Austin-Round Rock-Georgetown, TX"	1991	2	101.98	101.65
12420	"Austin-Round Rock-Georgetown, TX"	1991	3	101.69	101.55
12420	"Austin-Round Rock-Georgetown, TX"	1991	4	103.38	103.11
12420	"Austin-Round Rock-Georgetown, TX"	1992	1	106.51	106.51
12420	"Austin-Round Rock-Georgetown, TX"	1992	2	108.89	108.53
12420	"Austin-Round Rock-Georgetown, TX"	1992	3	111.9	111.72
12420	"Austin-Round Rock-Georgetown, TX"	1992	4	115.63	115.38
12420	"Austin-Round Rock-Georgetown, TX"	1993	1	117.52	117.5
12420	"Austin-Round Rock-Georgetown, TX"	1993	2	121.15	120.76
12420	"Austin-Round Rock-Georgetown, TX"	1993	3	125.9	125.65
12420	"Austin-Round Rock-Georgetown, TX"	1993	4	129.3	129.08
12420	"Austin-Round Rock-Georgetown, TX"	1994	1	131.61	131.61
12420	"Austin-Round Rock-Georgetown, TX"	1994	2	134.76	134.3
12420	"Austin-Round Rock-Georgetown, TX"	1994	3	135.2	134.86
12420	"Austin-Round Rock-Georgetown, TX"	1994	4	135.35	135.17
12420	"Austin-Round Rock-Georgetown, TX"	1995	1	136.53	136.58
12420	"Austin-Round Rock-Georgetown, TX"	1995	2	136.79	136.25
12420	"Austin-Round Rock-Georgetown, TX"	1995	3	139.71	139.29
12420	"Austin-Round Rock-Georgetown, TX"	1995	4	138.72	138.6
12420	"Austin-Round Rock-Georgetown, TX"	1996	1	140.58	140.75
12420	"Austin-Round Rock-Georgetown, TX"	1996	2	142.98	142.31
12420	"Austin-Round Rock-Georgetown, TX"	1996	3	142.65	142.13
12420	"Austin-Round Rock-Georgetown, TX"	1996	4	143.47	143.44
12420	"Austin-Round Rock-Georgetown, TX"	1997	1	142.82	143.1
12420	"Austin-Round Rock-Georgetown, TX"	1997	2	143.2	142.43
12420	"Austin-Round Rock-Georgetown, TX"	1997	3	143.29	142.65
12420	"Austin-Round Rock-Georgetown, TX"	1997	4	144.57	144.64
12420	"Austin-Round Rock-Georgetown, TX"	1998	1	145.64	146.06
12420	"Austin-Round Rock-Georgetown, TX"	1998	2	149.14	148.25
12420	"Austin-Round Rock-Georgetown, TX"	1998	3	152.57	151.69
12420	"Austin-Round Rock-Georgetown, TX"	1998	4	153.85	154.09
12420	"Austin-Round Rock-Georgetown, TX"	1999	1	156.56	157.18
12420	"Austin-Round Rock-Georgetown, TX"	1999	2	162.66	161.55
12420	"Austin-Round Rock-Georgetown, TX"	1999	3	166.37	165.21
12420	"Austin-Round Rock-Georgetown, TX"	1999	4	170.24	170.71
12420	"Austin-Round Rock-Georgetown, TX"	2000	1	177.04	177.89
12420	"Austin-Round Rock-Georgetown, TX"	2000	2	186.98	185.51
12420	"Austin-Round Rock-Georgetown, TX"	2000	3	195.32	193.83
12420	"Austin-Round Rock-Georgetown, TX"	2000	4	197.95	198.67
12420	"Austin-Round Rock-Georgetown, TX"	2001	1	200.86	201.96
12420	"Austin-Round Rock-Georgetown, TX"	2001	2	203.8	202.03
12420	"Austin-Round Rock-Georgetown, TX"	2001	3	203.03	201.43
12420	"Austin-Round Rock-Georgetown, TX"	2001	4	198.95	199.76
12420	"Austin-Round Rock-Georgetown, TX"	2002	1	199.92	201.08
12420	"Austin-Round Rock-Georgetown, TX"	2002	2	204.55	202.65
12420	"Austin-Round Rock-Georgetown, TX"	2002	3	201.54	199.98
12420	"Austin-Round Rock-Georgetown, TX"	2002	4	201.24	202.07
12420	"Austin-Round Rock-Georgetown, TX"	2003	1	199.02	200.24
12420	"Austin-Round Rock-Georgetown, TX"	2003	2	202.5	200.5
12420	"Austin-Round Rock-Georgetown, TX"	2003	3	202.3	200.79
12420	"Austin-Round Rock-Georgetown, TX"	2003	4	202.2	203.08
12420	"Austin-Round Rock-Georgetown, TX"	2004	1	201.4	202.68
12420	"Austin-Round Rock-Georgetown, TX"	2004	2	204.33	202.13
12420	"Austin-Round Rock-Georgetown, TX"	2004	3	207.03	205.57
12420	"Austin-Round Rock-Georgetown, TX"	2004	4	206.66	207.62
12420	"Austin-Round Rock-Georgetown, TX"	2005	1	210.35	211.7
12420	"Austin-Round Rock-Georgetown, TX"	2005	2	218.29	215.77
12420	"Austin-Round Rock-Georgetown, TX"	2005	3	222.02	220.51
12420	"Austin-Round Rock-Georgetown, TX"	2005	4	223.93	225.1
12420	"Austin-Round Rock-Georgetown, TX"	2006	1	228	229.49
12420	"Austin-Round Rock-Georgetown, TX"	2006	2	237.78	234.83
12420	"Austin-Round Rock-Georgetown, TX"	2006	3	240.84	239.28
12420	"Austin-Round Rock-Georgetown, TX"	2006	4	243.27	244.62
12420	"Austin-Round Rock-Georgetown, TX"	2007	1	251.06	252.75
12420	"Austin-Round Rock-Georgetown, TX"	2007	2	261.03	257.58
12420	"Austin-Round Rock-Georgetown, TX"	2007	3	261.62	259.98
12420	"Austin-Round Rock-Georgetown, TX"	2007	4	260.67	262.19
12420	"Austin-Round Rock-Georgetown, TX"	2008	1	263.52	265.39
